"NumTag","L1","L2","L3","L4","L5","L6","L7","L8","ValueType","Editable","Searchable","Value","IsPartOf","HasPart","AttachTo","ArticulateWith","Expert"
"0001, 0529",,,,,,"RightHandRay1Phalanx1",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightMetacarpoPhalangeal1, RightHandRay1Interphalangeal",,,,"ULB"
"0001, 0530",,,,,,"RightHandRay1Phalanx2",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay1Interphalangeal",,,,"ULB"
"0001, 0531",,,,,,"RightHandRay2Phalanx1",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightMetacarpoPhalangeal2, RightHandRay2ProximalInterphalangeal",,,,"ULB"
"0001, 0532",,,,,,"RightHandRay2Phalanx2",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay2ProximalInterphalangeal, RightHandRay2DistalInterphalangeal",,,,"ULB"
"0001, 0533",,,,,,"RightHandRay2Phalanx3",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay2DistalInterphalangeal",,,,"ULB"
"0001, 0534",,,,,,"RightHandRay3Phalanx1",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightMetacarpoPhalangeal3, RightHandRay3ProximalInterphalangeal",,,,"ULB"
"0001, 0535",,,,,,"RightHandRay3Phalanx2",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay3ProximalInterphalangeal, RightHandRay3DistalInterphalangeal",,,,"ULB"
"0001, 0536",,,,,,"RightHandRay3Phalanx3",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay3DistalInterphalangeal",,,,"ULB"
"0001, 0537",,,,,,"RightHandRay4Phalanx1",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightMetacarpoPhalangeal4, RightHandRay4ProximalInterphalangeal",,,,"ULB"
"0001, 0538",,,,,,"RightHandRay4Phalanx2",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay4ProximalInterphalangeal, RightHandRay4DistalInterphalangeal",,,,"ULB"
"0001, 0539",,,,,,"RightHandRay4Phalanx3",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay4DistalInterphalangeal",,,,"ULB"
"0001, 0540",,,,,,"RightHandRay5Phalanx1",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightMetacarpoPhalangeal5, RightHandRay5ProximalInterphalangeal",,,,"ULB"
"0001, 0541",,,,,,"RightHandRay5Phalanx2",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay5ProximalInterphalangeal, RightHandRay5DistalInterphalangeal",,,,"ULB"
"0001, 0542",,,,,,"RightHandRay5Phalanx3",,,"bool","y","y","FALSE","RightUpperLimb, RightHand, RightHandRay5DistalInterphalangeal",,,,"ULB"
"0001, 0543",,,,,,"LeftHandRay1LateralSesamoid",,,"bool","y","y","FALSE","LeftUpperLimb, LeftHand",,,,"ULB"
"0001, 0544",,,,,,"LeftHandRay1MedialSesamoid",,,"bool","y","y","FALSE","LeftUpperLimb, LeftHand",,,,"ULB"
"0001, 0545",,,,,,"RightHandRay1LateralSesamoid",,,"bool","y","y","FALSE","RightUpperLimb, RightHand",,,,"ULB"
"0001, 0546",,,,,,"RightHandRay1MedialSesamoid",,,"bool","y","y","FALSE","RightUpperLimb, RightHand",,,,"ULB"
"0001, 0547",,,,,,"LeftIliac",,,"bool","y","y","FALSE","LeftLowerLimb, LeftPelvis, LeftSacroIliac, LeftCoxoFemoral",,,,"ULB"
"0001, 0548",,,,,,"RightIliac",,,"bool","y","y","FALSE","RightLowerLimb, RightPelvis, RightSacroIliac, RightCoxoFemoral",,,,"ULB"
"0001, 0549",,,,,,"LeftFemur",,,"bool","y","y","FALSE","LeftLowerLimb, LeftThigh, LeftCoxoFemoral, LeftFemoroPatellar, LeftFemoroTibial",,,,"ULB"
"0001, 0550",,,,,,"RightFemur",,,"bool","y","y","FALSE","RightLowerLimb, RightThigh, RightCoxoFemoral, RightFemoroPatellar, RightFemoroTibial",,,,"ULB"
"0001, 0551",,,,,,"LeftPatella",,,"bool","y","y","FALSE","LeftLowerLimb, LeftThigh, LeftFemoroPatellar",,"LeftPatellarLigament",,"ULB"
"0001, 0552",,,,,,"RightPatella",,,"bool","y","y","FALSE","RightLowerLimb, RightThigh, RightFemoroPatellar",,"RightPatellarLigament",,"ULB"
"0001, 0553",,,,,,"LeftTibia",,,"bool","y","y","FALSE","LeftLowerLimb, LeftShank, LeftSuperiorTibioFibular, LeftMiddleTibioFibular, LeftInferiorTibioFibular, LeftTibioTalar, LeftTibioTarsal",,,,"ULB"
"0001, 0554",,,,,,"RightTibia",,,"bool","y","y","FALSE","RightLowerLimb, RightShank, RightSuperiorTibioFibular, RightMiddleTibioFibular, RightInferiorTibioFibular, RightTibioTalar, RightTibioTarsal",,,,"ULB"
"0001, 0555",,,,,,"LeftFibula",,,"bool","y","y","FALSE","LeftLowerLimb, LeftShank, LeftSuperiorTibioFibular, LeftMiddleTibioFibular, LeftInferiorTibioFibular, LeftFibuloTalar, LeftTibioTarsal",,,,"ULB"
"0001, 0556",,,,,,"RightFibula",,,"bool","y","y","FALSE","RightLowerLimb, RightShank, RightSuperiorTibioFibular, RightMiddleTibioFibular, RightInferiorTibioFibular, RightFibuloTalar, RightTibioTarsal",,,,"ULB"
"0001, 0557",,,,,,"LeftTalus",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftTibioTalar, LeftFibuloTalar, LeftTibioTarsal, LeftSubTalar, LeftScaphoTalar",,,,"ULB"
"0001, 0558",,,,,,"RightTalus",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightTibioTalar, RightFibuloTalar, RightTibioTarsal, RightSubTalar, LeftScaphoTalar",,,,"ULB"
"0001, 0559",,,,,,"LeftCalcaneus",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftSubTalar, LeftCalcaneoCuboidal",,,,"ULB"
"0001, 0560",,,,,,"RightCalcaneus",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightSubTalar, RightCalcaneoCuboidal",,,,"ULB"
"0001, 0561",,,,,,"LeftCuboid",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftCalcaneoCuboidal, LeftCuneoCuboidal, LeftTarsoMetatarsal4, LeftTarsoMetatarsal5",,,,"ULB"
"0001, 0562",,,,,,"RightCuboid",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightCalcaneoCuboidal, RightCuneoCuboidal, RightTarsoMetatarsal4, RightTarsoMetatarsal5",,,,"ULB"
"0001, 0563",,,,,,"LeftFootScaphoid",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftScaphoTalar, LeftMedialScaphoCuneal",,,,"ULB"
"0001, 0564",,,,,,"RightFootScaphoid",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightScaphoTalar, RightMedialScaphoCuneal",,,,"ULB"
"0001, 0565",,,,,,"LeftMedialCuneiform",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftMedialScaphoCuneal, LeftMedialInterCuneal, LeftTarsoMetatarsal1",,,,"ULB"
"0001, 0566",,,,,,"RightMedialCuneiform",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightMedialScaphoCuneal, RightMedialInterCuneal, RightTarsoMetatarsal1",,,,"ULB"
"0001, 0567",,,,,,"LeftIntermediateCuneiform",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftIntermediateScaphoCuneal, LeftMedialInterCuneal, LeftLateralInterCuneal, , LeftTarsoMetatarsal2",,,,"ULB"
"0001, 0568",,,,,,"RightIntermediateCuneiform",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightIntermediateScaphoCuneal, RightMedialInterCuneal, RightLateralInterCuneal, , RightTarsoMetatarsal2",,,,"ULB"
"0001, 0569",,,,,,"LeftLateralCuneiform",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftLateralScaphoCuneal, LeftLateralInterCuneal, LeftCuneoCuboidal, , LeftTarsoMetatarsal3",,,,"ULB"
"0001, 0570",,,,,,"RightLateralCuneiform",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightLateralScaphoCuneal, RightLateralInterCuneal, RightCuneoCuboidal, , RightTarsoMetatarsal3",,,,"ULB"
"0001, 0571",,,,,,"LeftMetatarsal1",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftTarsoMetatarsal1, LeftMetatarsoPhalangeal1",,,,"ULB"
"0001, 0572",,,,,,"LeftMetatarsal2",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftTarsoMetatarsal2, LeftMetatarsoPhalangeal2",,,,"ULB"
"0001, 0573",,,,,,"LeftMetatarsal3",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftTarsoMetatarsal3, LeftMetatarsoPhalangeal3",,,,"ULB"
"0001, 0574",,,,,,"LeftMetatarsal4",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftTarsoMetatarsal4, LeftMetatarsoPhalangeal4",,,,"ULB"
"0001, 0575",,,,,,"LeftMetatarsal5",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftTarsoMetatarsal5, LeftMetatarsoPhalangeal5",,,,"ULB"
"0001, 0576",,,,,,"RightMetatarsal1",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightTarsoMetatarsal1, RightMetatarsoPhalangeal1",,,,"ULB"
"0001, 0577",,,,,,"RightMetatarsal2",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightTarsoMetatarsal2, RightMetatarsoPhalangeal2",,,,"ULB"
"0001, 0578",,,,,,"RightMetatarsal3",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightTarsoMetatarsal3, RightMetatarsoPhalangeal3",,,,"ULB"
"0001, 0579",,,,,,"RightMetatarsal4",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightTarsoMetatarsal4, RightMetatarsoPhalangeal4",,,,"ULB"
"0001, 0580",,,,,,"RightMetatarsal5",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightTarsoMetatarsal5, RightMetatarsoPhalangeal5",,,,"ULB"
"0001, 0581",,,,,,"LeftFootRay1Phalanx1",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftMetatarsoPhalangeal1, LeftFootRay1Interphalangeal",,,,"ULB"
"0001, 0582",,,,,,"LeftFootRay1Phalanx2",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay1Interphalangeal",,,,"ULB"
"0001, 0583",,,,,,"LeftFootRay2Phalanx1",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftMetatarsoPhalangeal2, LeftFootRay2ProximalInterphalangeal",,,,"ULB"
"0001, 0584",,,,,,"LeftFootRay2Phalanx2",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay2ProximalInterphalangeal, LeftFootRay2DistalInterphalangeal",,,,"ULB"
"0001, 0585",,,,,,"LeftFootRay2Phalanx3",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay2DistalInterphalangeal",,,,"ULB"
"0001, 0586",,,,,,"LeftFootRay3Phalanx1",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftMetatarsoPhalangeal3, LeftFootRay3ProximalInterphalangeal",,,,"ULB"
"0001, 0587",,,,,,"LeftFootRay3Phalanx2",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay3ProximalInterphalangeal, LeftFootRay3DistalInterphalangeal",,,,"ULB"
"0001, 0588",,,,,,"LeftFootRay3Phalanx3",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay3DistalInterphalangeal",,,,"ULB"
"0001, 0589",,,,,,"LeftFootRay4Phalanx1",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftMetatarsoPhalangeal4, LeftFootRay4ProximalInterphalangeal",,,,"ULB"
"0001, 0590",,,,,,"LeftFootRay4Phalanx2",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay4ProximalInterphalangeal, LeftFootRay4DistalInterphalangeal",,,,"ULB"
"0001, 0591",,,,,,"LeftFootRay4Phalanx3",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay4DistalInterphalangeal",,,,"ULB"
"0001, 0592",,,,,,"LeftFootRay5Phalanx1",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftMetatarsoPhalangeal5, LeftFootRay5ProximalInterphalangeal",,,,"ULB"
"0001, 0593",,,,,,"LeftFootRay5Phalanx2",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay5ProximalInterphalangeal, LeftFootRay5DistalInterphalangeal",,,,"ULB"
"0001, 0594",,,,,,"LeftFootRay5Phalanx3",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot, LeftFootRay5DistalInterphalangeal",,,,"ULB"
"0001, 0595",,,,,,"RightFootRay1Phalanx1",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightMetatarsoPhalangeal1, RightFootRay1Interphalangeal",,,,"ULB"
"0001, 0596",,,,,,"RightFootRay1Phalanx2",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay1Interphalangeal",,,,"ULB"
"0001, 0597",,,,,,"RightFootRay2Phalanx1",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightMetatarsoPhalangeal2, RightFootRay2ProximalInterphalangeal",,,,"ULB"
"0001, 0598",,,,,,"RightFootRay2Phalanx2",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay2ProximalInterphalangeal, RightFootRay2DistalInterphalangeal",,,,"ULB"
"0001, 0599",,,,,,"RightFootRay2Phalanx3",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay2DistalInterphalangeal",,,,"ULB"
"0001, 0600",,,,,,"RightFootRay3Phalanx1",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightMetatarsoPhalangeal3, RightFootRay3ProximalInterphalangeal",,,,"ULB"
"0001, 0601",,,,,,"RightFootRay3Phalanx2",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay3ProximalInterphalangeal, RightFootRay3DistalInterphalangeal",,,,"ULB"
"0001, 0602",,,,,,"RightFootRay3Phalanx3",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay3DistalInterphalangeal",,,,"ULB"
"0001, 0603",,,,,,"RightFootRay4Phalanx1",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightMetatarsoPhalangeal4, RightFootRay4ProximalInterphalangeal",,,,"ULB"
"0001, 0604",,,,,,"RightFootRay4Phalanx2",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay4ProximalInterphalangeal, RightFootRay4DistalInterphalangeal",,,,"ULB"
"0001, 0605",,,,,,"RightFootRay4Phalanx3",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay4DistalInterphalangeal",,,,"ULB"
"0001, 0606",,,,,,"RightFootRay5Phalanx1",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightMetatarsoPhalangeal5, RightFootRay5ProximalInterphalangeal",,,,"ULB"
"0001, 0607",,,,,,"RightFootRay5Phalanx2",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay5ProximalInterphalangeal, RightFootRay5DistalInterphalangeal",,,,"ULB"
"0001, 0608",,,,,,"RightFootRay5Phalanx3",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot, RightFootRay5DistalInterphalangeal",,,,"ULB"
"0001, 0609",,,,,,"LeftFootRay1LateralSesamoid",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot",,,,"ULB"
"0001, 0610",,,,,,"LeftFootRay1MedialSesamoid",,,"bool","y","y","FALSE","LeftLowerLimb, LeftFoot",,,,"ULB"
"0001, 0611",,,,,,"RightFootRay1LateralSesamoid",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot",,,,"ULB"
"0001, 0612",,,,,,"RightFootRay1MedialSesamoid",,,"bool","y","y","FALSE","RightLowerLimb, RightFoot",,,,"ULB"
"0001, 0613",,,,,"Muscles",,,,"bool","y","y","FALSE",,,,,"ULB"
"0001, 0614",,,,,,"LeftPectoralisMinor",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftRib4, LeftRib5, LeftRib6",,"ULB"
"0001, 0615",,,,,,"LeftPectoralisMajor",,,"bool","y","y","FALSE","LeftShoulder",,"LeftClavicle, Manubrium, SternalBody, LeftHumerus",,"ULB"
"0001, 0616",,,,,,"LeftLatissimusDorsi",,,"bool","y","y","FALSE","LeftShoulder",,"LumbarVertebrae1, LumbarVertebrae2, LumbarVertebrae3, LumbarVertebrae4, LumbarVertebrae5, LeftIliac, LeftHumerus",,"ULB"
"0001, 0617",,,,,,"LeftSubscapularis",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftHumerus",,"ULB"
"0001, 0618",,,,,,"LeftSupraSpinatus",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftHumerus",,"ULB"
"0001, 0619",,,,,,"LeftInfraSpinatus",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftHumerus",,"ULB"
"0001, 0620",,,,,,"LeftSubclavius",,,"bool","y","y","FALSE","LeftShoulder",,"LeftClavicle, LeftRib1",,"ULB"
"0001, 0621",,,,,,"LeftTeresMinor",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftHumerus",,"ULB"
"0001, 0622",,,,,,"LeftTeresMajor",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftHumerus",,"ULB"
"0001, 0623",,,,,,"LeftSerratusAnterior",,,"bool","y","y","FALSE","LeftShoulder",,"LeftScapula, LeftRib3, LeftRib4, LeftRib5, LeftRib6",,"ULB"
"0001, 0624",,,,,,"LeftDeltoideus",,,"bool","y","y","FALSE","LeftShoulder",,"LeftClavicle, LeftScapula, LeftHumerus",,"ULB"
"0001, 0625",,,,,,"RightPectoralisMinor",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightRib4, RightRib5, RightRib6",,"ULB"
"0001, 0626",,,,,,"RightPectoralisMajor",,,"bool","y","y","FALSE","RightShoulder",,"RightClavicle, Manubrium, SternalBody, RightHumerus",,"ULB"
"0001, 0627",,,,,,"RightLatissimusDorsi",,,"bool","y","y","FALSE","RightShoulder",,"LumbarVertebrae1, LumbarVertebrae2, LumbarVertebrae3, LumbarVertebrae4, LumbarVertebrae5, RightIliac, RightHumerus",,"ULB"
"0001, 0628",,,,,,"RightSubscapularis",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightHumerus",,"ULB"
"0001, 0629",,,,,,"RightSupraSpinatus",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightHumerus",,"ULB"
"0001, 0630",,,,,,"RightInfraSpinatus",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightHumerus",,"ULB"
"0001, 0631",,,,,,"RightSubclavius",,,"bool","y","y","FALSE","RightShoulder",,"RightClavicle, RightRib1",,"ULB"
"0001, 0632",,,,,,"RightTeresMinor",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightHumerus",,"ULB"
"0001, 0633",,,,,,"RightTeresMajor",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightHumerus",,"ULB"
"0001, 0634",,,,,,"RightSerratusAnterior",,,"bool","y","y","FALSE","RightShoulder",,"RightScapula, RightRib3, RightRib4, RightRib5, RightRib6",,"ULB"
"0001, 0635",,,,,,"RightDeltoideus",,,"bool","y","y","FALSE","RightShoulder",,"RightClavicle, RightScapula, RightHumerus",,"ULB"
"0001, 0636",,,,,,"LeftCoracoBrachialis",,,"bool","y","y","FALSE","LeftUpperArmAnterior",,"LeftScapula, LeftHumerus",,"ULB"
"0001, 0637",,,,,,"LeftBrachialis",,,"bool","y","y","FALSE","LeftUpperArmAnterior",,"LeftHumerus, LeftUlna",,"ULB"
"0001, 0638",,,,,,"LeftBicepsBrachiiCaputLongus",,,"bool","y","y","FALSE","LeftUpperArmAnterior",,"LeftScapula, LeftRadius",,"ULB"
"0001, 0639",,,,,,"LeftBicepsBrachiiCaputBrevis",,,"bool","y","y","FALSE","LeftUpperArmAnterior",,"LeftScapula, LeftRadius",,"ULB"
"0001, 0640",,,,,,"RightCoracoBrachialis",,,"bool","y","y","FALSE","RightUpperArmAnterior",,"RightScapula, RightHumerus",,"ULB"
"0001, 0641",,,,,,"RightBrachialis",,,"bool","y","y","FALSE","RightUpperArmAnterior",,"RightHumerus, RightUlna",,"ULB"
"0001, 0642",,,,,,"RightBicepsBrachiiCaputLongus",,,"bool","y","y","FALSE","RightUpperArmAnterior",,"RightScapula, RightRadius",,"ULB"
"0001, 0643",,,,,,"RightBicepsBrachiiCaputBrevis",,,"bool","y","y","FALSE","RightUpperArmAnterior",,"RightScapula, RightRadius",,"ULB"
"0001, 0644",,,,,,"LeftTricepsBrachiiCaputLongus",,,"bool","y","y","FALSE","LeftUpperArmPosterior",,"LeftScapula, LeftUlna",,"ULB"
"0001, 0645",,,,,,"LeftTricepsBrachiiCaputLateralis",,,"bool","y","y","FALSE","LeftUpperArmPosterior",,"LeftHumerus, LeftUlna",,"ULB"
"0001, 0646",,,,,,"LeftTricepsBrachiiCaputMedialis",,,"bool","y","y","FALSE","LeftUpperArmPosterior",,"LeftHumerus, LeftUlna",,"ULB"
"0001, 0647",,,,,,"LeftAnconeus",,,"bool","y","y","FALSE","LeftUpperArmPosterior",,"LeftHumerus, LeftUlna",,"ULB"
"0001, 0648",,,,,,"RightTricepsBrachiiCaputLongus",,,"bool","y","y","FALSE","RightUpperArmPosterior",,"RightScapula, RightUlna",,"ULB"
"0001, 0649",,,,,,"RightTricepsBrachiiCaputLateralis",,,"bool","y","y","FALSE","RightUpperArmPosterior",,"RightHumerus, RightUlna",,"ULB"
"0001, 0650",,,,,,"RightTricepsBrachiiCaputMedialis",,,"bool","y","y","FALSE","RightUpperArmPosterior",,"RightHumerus, RightUlna",,"ULB"
"0001, 0651",,,,,,"RightAnconeus",,,"bool","y","y","FALSE","RightUpperArmPosterior",,"RightHumerus, RightUlna",,"ULB"
"0001, 0652",,,,,,"LeftPronatorTeres ",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftHumerus, LeftUlna, LeftRadius",,"ULB"
"0001, 0653",,,,,,"LeftFlexorCarpiRadialis",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftHumerus, LeftMetacarpal2, LeftMetacarpal3",,"ULB"
"0001, 0654",,,,,,"LeftPalmarisLongus",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftHumerus, LeftPalmarAponeurosisAnterior",,"ULB"
"0001, 0655",,,,,,"LeftFlexorDigitorumSuperficialis",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftHumerus, LeftUlna, LeftRadius, LeftHandRay2Phalanx2, LeftHandRay3Phalanx2, LeftHandRay4Phalanx2, LeftHandRay5Phalanx2",,"ULB"
"0001, 0656",,,,,,"LeftFlexorDigitorumProfondus",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftUlna, LeftForeArmInterosseusMembrane, LeftHandRay2Phalanx3, LeftHandRay3Phalanx3, LeftHandRay4Phalanx3, LeftHandRay5Phalanx3",,"ULB"
"0001, 0657",,,,,,"LeftFlexorCarpiUlnaris",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftHumerus, LeftUlna, LeftPisiformis, LeftAnnularLigamentHand",,"ULB"
"0001, 0658",,,,,,"LeftFlexorPollicisLongus",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftRadius, LeftForeArmInterosseusMembrane, LeftHandRay1Phalanx2",,"ULB"
"0001, 0659",,,,,,"LeftPronatorQuadratus",,,"bool","y","y","FALSE","LeftForeArmAnterior",,"LeftUlna, LeftRadius",,"ULB"
"0001, 0660",,,,,,"RightPronatorTeres ",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightHumerus, RightUlna, RightRadius",,"ULB"
"0001, 0661",,,,,,"RightFlexorCarpiRadialis",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightHumerus, RightMetacarpal2, RightMetacarpal3",,"ULB"
"0001, 0662",,,,,,"RightPalmarisLongus",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightHumerus, RightPalmarAponeurosisAnterior",,"ULB"
"0001, 0663",,,,,,"RightFlexorDigitorumSuperficialis",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightHumerus, RightUlna, RightRadius, RightHandRay2Phalanx2, RightHandRay3Phalanx2, RightHandRay4Phalanx2, RightHandRay5Phalanx2",,"ULB"
"0001, 0664",,,,,,"RightFlexorDigitorumProfondus",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightUlna, RightForeArmInterosseusMembrane, RightHandRay2Phalanx3, RightHandRay3Phalanx3, RightHandRay4Phalanx3, RightHandRay5Phalanx3",,"ULB"
"0001, 0665",,,,,,"RightFlexorCarpiUlnaris",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightHumerus, RightUlna, RightPisiformis, RightAnnularLigamentHand",,"ULB"
"0001, 0666",,,,,,"RightFlexorPollicisLongus",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightRadius, RightForeArmInterosseusMembrane, RightHandRay1Phalanx2",,"ULB"
"0001, 0667",,,,,,"RightPronatorQuadratus",,,"bool","y","y","FALSE","RightForeArmAnterior",,"RightUlna, RightRadius",,"ULB"
"0001, 0668",,,,,,"LeftBrachioRadialis",,,"bool","y","y","FALSE","LeftForeArmLateral",,"LeftHumerus, LeftRadius",,"ULB"
"0001, 0669",,,,,,"LeftExtensorCarpiRadialisLongus",,,"bool","y","y","FALSE","LeftForeArmLateral",,"LeftHumerus, LeftMetatarsal2",,"ULB"
"0001, 0670",,,,,,"LeftExtensorCarpiRadialisBrevis",,,"bool","y","y","FALSE","LeftForeArmLateral",,"LeftHumerus, LeftMetatarsal3",,"ULB"
"0001, 0671",,,,,,"RightBrachioRadialis",,,"bool","y","y","FALSE","RightForeArmLateral",,"RightHumerus, RightRadius",,"ULB"
"0001, 0672",,,,,,"RightExtensorCarpiRadialisLongus",,,"bool","y","y","FALSE","RightForeArmLateral",,"RightHumerus, RightMetatarsal2",,"ULB"
"0001, 0673",,,,,,"RightExtensorCarpiRadialisBrevis",,,"bool","y","y","FALSE","RightForeArmLateral",,"RightHumerus, RightMetatarsal3",,"ULB"
"0001, 0674",,,,,,"LeftExtensorDigitorum",,,"bool","y","y","FALSE","LeftForeArmPosterior",,"LeftHumerus, LeftHandRay5Phalanx2, LeftHandRay5Phalanx3",,"ULB"
"0001, 0675",,,,,,"LeftExtensorDigitiMinimi",,,"bool","y","y","FALSE","LeftForeArmPosterior",,"LeftHumerus, LeftExtensorDigitorum, LeftHandRay5Phalanx2, LeftHandRay5Phalanx3",,"ULB"
"0001, 0676",,,,,,"LeftExtensorCarpiUlnaris",,,"bool","y","y","FALSE","LeftForeArmPosterior",,"LeftHumerus, LeftUlna, LeftMetacarpal5",,"ULB"
"0001, 0677",,,,,,"LeftAbductorPollicisLongus",,,"bool","y","y","FALSE","LeftForeArmPosterior",,"LeftUlna, LeftForeArmInterosseusMembrane, LeftRadius, LeftMetacarpal1",,"ULB"
"0001, 0678",,,,,,"LeftExtensorPollicisBrevis",,,"bool","y","y","FALSE","LeftForeArmPosterior",,"LeftUlna, LeftForeArmInterosseusMembrane, LeftRadius, LeftHandRay1Phalanx1",,"ULB"
